timestamp,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,prev_mag,mag,mag_delta,original_steps,binary
53:58.7,-0.13519448,-10.41057301,-1.935195327,-0.207229927,0.766766012,-0.528382897,10.65990205,10.58977284,-0.070129212,0,0
53:58.7,-0.556331277,-10.65224838,-2.093121529,-0.207229927,0.766766012,-0.528382897,10.58977284,10.87019125,0.280418411,0,0
53:58.7,-1.829312921,-10.54935646,-2.956930637,-0.207229927,0.766766012,-0.528382897,10.87019125,11.10759858,0.237407333,0,0
53:58.7,-3.262613773,-11.59741306,-1.880160451,-0.207229927,0.766766012,-0.528382897,11.10759858,12.19342617,1.085827585,0,0
53:58.7,-2.882154942,-12.39661598,-1.104885817,-0.207229927,0.766766012,-0.528382897,12.19342617,12.77511947,0.581693306,0,0
53:58.7,-2.697907448,-12.99003601,-0.650249541,-0.207229927,0.766766012,-0.528382897,12.77511947,13.28316847,0.508048997,0,0
53:58.7,-2.434697151,-12.77707481,-0.45882374,-0.207229927,0.766766012,-0.528382897,13.28316847,13.01506474,-0.268103729,0,0
53:59.0,-1.850848317,-11.73380375,-0.001794617,1.163053155,-0.291832268,0.854117155,13.01506474,11.87888013,-1.136184612,1,0
53:59.0,-1.747956991,-10.53978539,0.859621525,1.163053155,-0.291832268,0.854117155,11.87888013,10.71827312,-1.160607005,1,0
53:59.0,-1.384247899,-10.03729248,1.206580877,1.163053155,-0.291832268,0.854117155,10.71827312,10.20388259,-0.51439053,1,0
53:59.0,-0.946361363,-9.953543663,0.967298567,1.163053155,-0.291832268,0.854117155,10.20388259,10.04511313,-0.158769464,1,0
53:59.0,-0.585045159,-10.11864853,0.778265536,1.163053155,-0.291832268,0.854117155,10.04511313,10.16538357,0.12027044,1,0
53:59.0,0.324227482,-10.74796104,0.412163705,1.163053155,-0.291832268,0.854117155,10.16538357,10.76074667,0.595363104,1,0
53:59.0,2.14995122,-12.01615715,-0.71485579,1.163053155,-0.291832268,0.854117155,10.76074667,12.22789196,1.467145282,1,1
